,distance,distance_next,distance_prev,eval,latitude,longitude,time,vel_next_kms,vel_prev_kms
12638,89679.40834267999,10.445886783323704,11.590135053565357,334.9,45.96177,-74.051272,2015-07-29 18:26:59,37.605192419965334,41.724486192835286
12639,89689.85422946332,9.950274582060437,10.445886783323704,334.9,45.961672,-74.051362,2015-07-29 18:27:00,35.82098849541757,37.605192419965334
12640,89699.80450404539,9.73673558125697,9.950274582060437,334.9,45.961582,-74.051448,2015-07-29 18:27:01,35.05224809252509,35.82098849541757
12641,89709.54123962665,8.734632356458867,9.73673558125697,334.9,45.961492,-74.051532,2015-07-29 18:27:02,31.44467648325192,35.05224809252509
12642,89718.2758719831,7.688292596855861,8.734632356458867,334.9,45.961407,-74.051607,2015-07-29 18:27:03,27.6778533486811,31.44467648325192
12643,89725.96416457996,7.98158372496,7.688292596855861,334.9,45.961332,-74.051673,2015-07-29 18:27:04,28.733701409856,27.6778533486811
12644,89733.94574830492,6.345545524746632,7.98158372496,334.9,45.96126,-74.051742,2015-07-29 18:27:05,22.843963889087878,28.733701409856
12645,89740.29129382966,4.135470375820857,6.345545524746632,334.9,45.961183,-74.051795,2015-07-29 18:27:06,14.887693352955084,22.843963889087878
12646,89744.42676420549,2.5651651939526556,4.135470375820857,334.9,45.961103,-74.051825,2015-07-29 18:27:07,9.23459469822956,14.887693352955084
12647,89746.99192939945,3.0062489894963482,2.5651651939526556,334.9,45.961023,-74.051832,2015-07-29 18:27:08,10.822496362186854,9.23459469822956
12648,89749.99817838894,3.333878983641923,3.0062489894963482,334.9,45.960953,-74.051813,2015-07-29 18:27:09,12.001964341110924,10.822496362186854
12649,89753.33205737258,4.0749179830990725,3.333878983641923,334.9,45.960883,-74.05179,2015-07-29 18:27:10,14.66970473915666,12.001964341110924
12650,89757.40697535568,3.935077935747218,4.0749179830990725,334.9,45.960825,-74.051757,2015-07-29 18:27:11,14.166280568689986,14.66970473915666
12651,89761.34205329143,5.361225498987521,3.935077935747218,334.9,45.96077,-74.051725,2015-07-29 18:27:12,19.300411796355075,14.166280568689986
12652,89766.70327879042,5.528313404340451,5.361225498987521,334.9,45.960707,-74.05168,2015-07-29 18:27:13,19.901928255625624,19.300411796355075
12653,89772.23159219476,6.136676572718512,5.528313404340451,334.9,45.960648,-74.051633,2015-07-29 18:27:14,22.092035661786646,19.901928255625624
12654,89778.36826876747,7.125864257086161,6.136676572718512,334.9,45.960592,-74.05158,2015-07-29 18:27:15,25.65311132551018,22.092035661786646
12655,89785.49413302456,7.996609820877007,7.125864257086161,334.9,45.960533,-74.051518,2015-07-29 18:27:16,28.787795355157225,25.65311132551018
12656,89793.49074284545,7.374960685800561,7.996609820877007,334.9,45.960473,-74.051448,2015-07-29 18:27:17,26.54985846888202,28.787795355157225
12657,89800.86570353125,7.528802018912523,7.374960685800561,334.9,45.960425,-74.051383,2015-07-29 18:27:18,27.103687268085082,26.54985846888202
12658,89808.39450555017,7.617589630750067,7.528802018912523,334.9,45.96037,-74.051317,2015-07-29 18:27:19,27.42332267070024,27.103687268085082
12659,89816.01209518092,7.9694865031210655,7.617589630750067,334.9,45.960318,-74.05125,2015-07-29 18:27:20,28.690151411235835,27.42332267070024
12660,89823.98158168404,8.858564307639705,7.9694865031210655,334.9,45.960262,-74.05118,2015-07-29 18:27:21,31.890831507502938,28.690151411235835
12661,89832.84014599168,7.829091556518234,8.858564307639705,334.9,45.960203,-74.051102,2015-07-29 18:27:22,28.184729603465644,31.890831507502938
12662,89840.6692375482,7.4780472234815685,7.829091556518234,334.9,45.960152,-74.051033,2015-07-29 18:27:23,26.920970004533647,28.184729603465644
12663,89848.14728477168,6.991172636679427,7.4780472234815685,334.9,45.960105,-74.050967,2015-07-29 18:27:24,25.168221492045937,26.920970004533647
12664,89855.13845740836,7.696418538669242,6.991172636679427,334.9,45.960067,-74.050905,2015-07-29 18:27:25,27.707106739209273,25.168221492045937
12665,89862.83487594704,7.81136846055433,7.696418538669242,334.9,45.96002,-74.050837,2015-07-29 18:27:26,28.120926457995587,27.707106739209273
12666,89870.64624440759,16.31130086685586,7.81136846055433,334.9,45.959972,-74.050768,2015-07-29 18:27:27,58.720683120681095,28.120926457995587
12667,89886.95754527445,4.920340202438487,16.31130086685586,334.9,45.959853,-74.050625,2015-07-29 18:27:28,17.713224728778552,58.720683120681095
12668,89891.87788547689,4.812357866163792,4.920340202438487,334.9,45.959815,-74.050582,2015-07-29 18:27:29,17.32448831818965,17.713224728778552
12669,89896.69024334305,9.754942257425023,4.812357866163792,334.9,45.959777,-74.05054,2015-07-29 18:27:30,35.11779212673009,17.32448831818965
12670,89906.44518560047,9.121321250247524,9.754942257425023,334.9,45.959698,-74.050455,2015-07-29 18:27:31,32.836756500891084,35.11779212673009
12671,89915.56650685072,9.128127711746046,9.121321250247524,334.9,45.959632,-74.050375,2015-07-29 18:27:32,32.86125976228577,32.836756500891084
12672,89924.69463456247,9.3317902877315,9.128127711746046,334.9,45.959565,-74.050295,2015-07-29 18:27:33,33.5944450358334,32.86125976228577
12673,89934.0264248502,10.342330804453162,9.3317902877315,334.9,45.9595,-74.050213,2015-07-29 18:27:34,37.23239089603138,33.5944450358334
12674,89944.36875565466,12.323795280685088,10.342330804453162,334.9,45.95943,-74.050122,2015-07-29 18:27:35,44.36566301046632,37.23239089603138
12675,89956.69255093535,14.062980941334967,12.323795280685088,334.9,45.959357,-74.050013,2015-07-29 18:27:36,50.62673138880588,44.36566301046632
12676,89970.75553187668,14.027883485167154,14.062980941334967,334.9,45.959287,-74.049888,2015-07-29 18:27:37,50.500380546601754,50.62673138880588
12677,89984.78341536185,14.656287349727085,14.027883485167154,334.9,45.959225,-74.049763,2015-07-29 18:27:38,52.762634459017505,50.500380546601754
12678,89999.43970271158,15.537556878190983,14.656287349727085,334.9,45.959172,-74.049632,2015-07-29 18:27:39,55.93520476148754,52.762634459017505
12679,90014.97725958977,15.648174326084236,15.537556878190983,334.9,45.95912,-74.049493,2015-07-29 18:27:40,56.33342757390325,55.93520476148754
12680,90030.62543391585,15.088869608259852,15.648174326084236,334.9,45.959068,-74.049353,2015-07-29 18:27:41,54.31993058973547,56.33342757390325
12681,90045.7143035241,14.86148487867581,15.088869608259852,334.9,45.959018,-74.049218,2015-07-29 18:27:42,53.50134556323292,54.31993058973547
12682,90060.57578840278,14.520599071548238,14.86148487867581,334.9,45.95897,-74.049085,2015-07-29 18:27:43,52.274156657573656,53.50134556323292
12683,90075.09638747433,27.698401268950963,14.520599071548238,334.9,45.958925,-74.048955,2015-07-29 18:27:44,99.71424456822346,52.274156657573656
12684,90102.79478874328,13.847777509660299,27.698401268950963,334.9,45.95884,-74.048707,2015-07-29 18:27:45,49.85199903477707,99.71424456822346
12685,90116.64256625294,6.810370189227432,13.847777509660299,334.9,45.958798,-74.048583,2015-07-29 18:27:46,24.517332681218754,49.85199903477707
12686,90123.45293644216,6.69963157114636,6.810370189227432,334.9,45.958778,-74.048522,2015-07-29 18:27:47,24.118673656126894,24.517332681218754
12687,90130.1525680133,13.291382223924142,6.69963157114636,334.9,45.958758,-74.048462,2015-07-29 18:27:48,47.84897600612691,24.118673656126894
12688,90143.44395023723,12.381315498037157,13.291382223924142,334.9,45.958717,-74.048343,2015-07-29 18:27:49,44.57273579293377,47.84897600612691
12689,90155.82526573526,9.05332796669196,12.381315498037157,334.9,45.958685,-74.048232,2015-07-29 18:27:50,32.591980680091055,44.57273579293377
12690,90164.87859370194,9.05647410672151,9.05332796669196,334.9,45.958655,-74.048151,2015-07-29 18:27:51,32.603306784197436,32.591980680091055
12691,90173.93506780866,18.10977844369305,9.05647410672151,334.9,45.958624,-74.04807,2015-07-29 18:27:52,65.19520239729498,32.603306784197436
12692,90192.04484625235,11.297018351071877,18.10977844369305,334.9,45.958563,-74.047908,2015-07-29 18:27:53,40.66926606385876,65.19520239729498
12693,90203.34186460343,10.656646842481827,11.297018351071877,334.9,45.958523,-74.047807,2015-07-29 18:27:54,38.36392863293458,40.66926606385876
12694,90213.99851144591,10.013619700961197,10.656646842481827,334.9,45.958477,-74.047712,2015-07-29 18:27:55,36.04903092346031,38.36392863293458
12695,90224.01213114687,9.59455935606381,10.013619700961197,334.9,45.958427,-74.047623,2015-07-29 18:27:56,34.54041368182972,36.04903092346031
12696,90233.60669050293,9.00599060638836,9.59455935606381,334.9,45.958373,-74.047538,2015-07-29 18:27:57,32.4215661829981,34.54041368182972
12697,90242.61268110931,7.998501509974675,9.00599060638836,334.9,45.958327,-74.047458,2015-07-29 18:27:58,28.79460543590883,32.4215661829981
12698,90250.6111826193,7.210609618014403,7.998501509974675,334.9,45.958285,-74.047387,2015-07-29 18:27:59,25.958194624851853,28.79460543590883
12699,90257.82179223732,7.086472345039037,7.210609618014403,334.9,45.958247,-74.047323,2015-07-29 18:28:00,25.511300442140534,25.958194624851853
12700,90264.90826458235,7.549688090231651,7.086472345039037,334.9,45.958212,-74.04726,2015-07-29 18:28:01,27.178877124833946,25.511300442140534
12701,90272.45795267259,15.782544857825483,7.549688090231651,334.9,45.958172,-74.047193,2015-07-29 18:28:02,56.81716148817174,27.178877124833946
12702,90288.24049753041,3.748132472706214,15.782544857825483,334.9,45.958087,-74.047053,2015-07-29 18:28:03,13.493276901742371,56.81716148817174
